Date,Adj Close_NMDC.NS,Close_NMDC.NS,High_NMDC.NS,Low_NMDC.NS,Open_NMDC.NS,Volume_NMDC.NS,Date
2025-02-24,60.39097595214844,62.47999954223633,67.05000305175781,61.84000015258789,67.0,68597311,2025-02-24
2025-03-03,64.885498046875,67.12999725341797,68.18000030517578,61.09000015258789,62.709999084472656,117775991,2025-03-03
2025-03-10,61.666839599609375,63.79999923706055,68.5,63.2599983215332,67.80000305175781,87927771,2025-03-10
2025-03-17,65.25279998779297,67.51000213623047,70.30000305175781,64.11000061035156,64.55999755859375,130417220,2025-03-17
2025-03-24,68.88999938964844,68.88999938964844,70.48999786376953,67.0,68.19999694824219,121569309,2025-03-24
2025-03-31,65.0199966430664,65.0199966430664,70.9800033569336,64.66000366210938,68.88999938964844,107804969,2025-03-31
2025-04-07,62.90999984741211,62.90999984741211,63.720001220703125,59.529998779296875,59.9900016784668,131687701,2025-04-07
2025-04-14,65.87000274658203,65.87000274658203,66.38999938964844,62.90999984741211,62.90999984741211,52035462,2025-04-14
2025-04-21,64.94999694824219,64.94999694824219,69.0999984741211,64.30000305175781,66.44999694824219,135255160,2025-04-21
2025-04-28,65.19999694824219,65.19999694824219,67.23999786376953,64.31999969482422,64.94999694824219,66497941,2025-04-28
2025-05-05,64.29000091552734,64.29000091552734,66.44999694824219,62.0,65.80000305175781,83282304,2025-05-05
2025-05-12,70.2699966430664,70.2699966430664,70.8499984741211,66.16999816894531,67.05000305175781,116990423,2025-05-12
2025-05-19,72.48999786376953,72.48999786376953,73.0999984741211,69.05999755859375,70.2699966430664,120635552,2025-05-19
2025-05-26,71.16999816894531,71.16999816894531,73.69000244140625,70.11000061035156,72.95999908447266,116834212,2025-05-26
2025-06-02,72.48999786376953,72.48999786376953,72.8499984741211,69.05000305175781,71.0999984741211,108845006,2025-06-02
2025-06-09,70.37000274658203,70.37000274658203,75.16999816894531,70.0,73.0,116577726,2025-06-09
2025-06-16,67.94000244140625,67.94000244140625,70.66000366210938,66.80000305175781,70.19999694824219,89496387,2025-06-16
2025-06-23,69.91000366210938,69.91000366210938,72.43000030517578,67.33999633789062,67.69999694824219,93050970,2025-06-23
2025-06-30,68.77999877929688,68.77999877929688,70.58999633789062,67.0,70.54000091552734,136001863,2025-06-30
2025-07-07,69.05000305175781,69.05000305175781,70.6500015258789,67.1500015258789,68.94999694824219,92168672,2025-07-07
2025-07-14,67.9800033569336,67.9800033569336,70.06999969482422,67.80999755859375,69.0,59692523,2025-07-14
