Date,Adj Close_PREMIERPOL.NS,Close_PREMIERPOL.NS,High_PREMIERPOL.NS,Low_PREMIERPOL.NS,Open_PREMIERPOL.NS,Volume_PREMIERPOL.NS,Date
2025-04-07,61.939998626708984,61.939998626708984,63.959999084472656,55.08000183105469,56.04999923706055,274503,2025-04-07
2025-04-14,64.41999816894531,64.41999816894531,67.0,62.25,63.47999954223633,219410,2025-04-14
2025-04-21,61.02000045776367,61.02000045776367,66.98999786376953,60.29999923706055,66.98999786376953,391642,2025-04-21
2025-04-28,57.720001220703125,57.720001220703125,61.79999923706055,57.2599983215332,61.02000045776367,255289,2025-04-28
2025-05-05,55.380001068115234,55.380001068115234,60.36000061035156,53.709999084472656,57.93000030517578,347982,2025-05-05
2025-05-12,60.060001373291016,60.060001373291016,62.02000045776367,56.0,56.0,649764,2025-05-12
2025-05-19,54.779998779296875,54.779998779296875,59.02000045776367,53.0,59.02000045776367,997972,2025-05-19
2025-05-26,52.560001373291016,52.560001373291016,55.70000076293945,51.900001525878906,54.70000076293945,390909,2025-05-26
2025-06-02,53.33000183105469,53.33000183105469,55.5099983215332,51.5,51.900001525878906,368658,2025-06-02
2025-06-09,52.65999984741211,52.65999984741211,55.84000015258789,49.20000076293945,54.400001525878906,733619,2025-06-09
2025-06-16,50.97999954223633,50.97999954223633,53.4900016784668,48.70000076293945,53.27000045776367,278074,2025-06-16
2025-06-23,51.310001373291016,51.310001373291016,53.93000030517578,49.5,49.5,288867,2025-06-23
2025-06-30,51.68000030517578,51.68000030517578,53.95000076293945,50.209999084472656,51.34000015258789,376567,2025-06-30
2025-07-07,53.2400016784668,53.2400016784668,54.20000076293945,51.20000076293945,52.9900016784668,309480,2025-07-07
2025-07-14,52.47999954223633,52.47999954223633,53.95000076293945,52.11000061035156,53.2400016784668,108797,2025-07-14
