Date,Adj Close_PRAKASHSTL.NS,Close_PRAKASHSTL.NS,High_PRAKASHSTL.NS,Low_PRAKASHSTL.NS,Open_PRAKASHSTL.NS,Volume_PRAKASHSTL.NS,Date
2025-05-12,6.75,6.75,6.989999771118164,6.019999980926514,6.559999942779541,1818964,2025-05-12
2025-05-19,6.769999980926514,6.769999980926514,6.900000095367432,6.650000095367432,6.869999885559082,1677398,2025-05-19
2025-05-26,6.510000228881836,6.510000228881836,6.860000133514404,6.449999809265137,6.840000152587891,1584000,2025-05-26
2025-06-02,6.389999866485596,6.389999866485596,6.599999904632568,6.369999885559082,6.400000095367432,1485165,2025-06-02
2025-06-09,6.449999809265137,6.449999809265137,6.789999961853027,6.409999847412109,6.409999847412109,2282442,2025-06-09
2025-06-16,6.110000133514404,6.110000133514404,6.53000020980835,5.75,6.409999847412109,2153349,2025-06-16
2025-06-23,6.190000057220459,6.190000057220459,6.349999904632568,5.929999828338623,6.070000171661377,1299144,2025-06-23
2025-06-30,6.190000057220459,6.190000057220459,6.300000190734863,6.150000095367432,6.199999809265137,928194,2025-06-30
2025-07-07,6.199999809265137,6.199999809265137,6.309999942779541,6.0,6.059999942779541,1008879,2025-07-07
2025-07-14,6.150000095367432,6.150000095367432,6.239999771118164,6.059999942779541,6.110000133514404,320217,2025-07-14
