Date,Adj Close_NESTLEIND.NS,Close_NESTLEIND.NS,High_NESTLEIND.NS,Low_NESTLEIND.NS,Open_NESTLEIND.NS,Volume_NESTLEIND.NS,Date
2025-05-05,2315.66357421875,2325.39990234375,2374.199951171875,2291.699951171875,2348.89990234375,4716237,2025-05-05
2025-05-12,2398.714599609375,2408.800048828125,2414.89990234375,2341.5,2359.800048828125,3817722,2025-05-12
2025-05-19,2404.291015625,2414.39990234375,2424.0,2340.0,2404.0,3533790,2025-05-19
2025-05-26,2386.167236328125,2396.199951171875,2482.0,2390.5,2414.39990234375,4138782,2025-05-26
2025-06-02,2407.079345703125,2417.199951171875,2426.39990234375,2380.5,2400.0,3584105,2025-06-02
2025-06-09,2366.8486328125,2376.800048828125,2450.0,2346.800048828125,2425.0,3664362,2025-06-09
2025-06-16,2350.51708984375,2360.39990234375,2398.0,2310.0,2370.10009765625,13893949,2025-06-16
2025-06-23,2448.405517578125,2458.699951171875,2463.699951171875,2350.89990234375,2373.0,5094831,2025-06-23
2025-06-30,2382.781494140625,2392.800048828125,2475.60009765625,2367.10009765625,2468.0,3132017,2025-06-30
2025-07-07,2403.5,2403.5,2436.89990234375,2388.0,2399.39990234375,1840632,2025-07-07
2025-07-14,2416.300048828125,2416.300048828125,2420.0,2377.0,2405.300048828125,1003620,2025-07-14
