Date,Adj Close_GOKULAGRO.NS,Close_GOKULAGRO.NS,High_GOKULAGRO.NS,Low_GOKULAGRO.NS,Open_GOKULAGRO.NS,Volume_GOKULAGRO.NS,Date
2025-05-05,219.94000244140625,219.94000244140625,235.97999572753906,212.61000061035156,232.0,389722,2025-05-05
2025-05-12,253.8800048828125,253.8800048828125,264.6000061035156,228.99000549316406,228.99000549316406,1107407,2025-05-12
2025-05-19,246.52999877929688,246.52999877929688,264.3999938964844,240.9600067138672,255.19000244140625,1161344,2025-05-19
2025-05-26,246.07000732421875,246.07000732421875,253.4499969482422,238.4199981689453,247.0,572621,2025-05-26
2025-06-02,280.2200012207031,280.2200012207031,293.70001220703125,244.1999969482422,246.97999572753906,2620694,2025-06-02
2025-06-09,280.9800109863281,280.9800109863281,292.0,266.57000732421875,281.95001220703125,963338,2025-06-09
2025-06-16,291.95001220703125,291.95001220703125,327.0,274.760009765625,280.0,10348998,2025-06-16
2025-06-23,298.94000244140625,298.94000244140625,313.29998779296875,285.54998779296875,285.54998779296875,1654590,2025-06-23
2025-06-30,299.79998779296875,299.79998779296875,307.8999938964844,287.29998779296875,295.0,1231513,2025-06-30
2025-07-07,310.04998779296875,310.04998779296875,325.0,297.75,301.25,1669307,2025-07-07
2025-07-14,316.29998779296875,316.29998779296875,321.25,303.20001220703125,310.0,474632,2025-07-14
