Date,Adj Close_TEXRAIL.NS,Close_TEXRAIL.NS,High_TEXRAIL.NS,Low_TEXRAIL.NS,Open_TEXRAIL.NS,Volume_TEXRAIL.NS,Date
2025-05-12,163.24000549316406,163.24000549316406,164.89999389648438,137.0,137.50999450683594,27387570,2025-05-12
2025-05-19,156.35000610351562,156.35000610351562,166.75,154.0,157.00999450683594,19153678,2025-05-19
2025-05-26,159.07000732421875,159.07000732421875,166.0,156.0500030517578,156.0500030517578,13281722,2025-05-26
2025-06-02,171.27999877929688,171.27999877929688,178.6999969482422,157.80999755859375,159.99000549316406,36207257,2025-06-02
2025-06-09,168.49000549316406,168.49000549316406,184.39999389648438,162.00999450683594,172.97999572753906,29770025,2025-06-09
2025-06-16,161.86000061035156,161.86000061035156,171.99000549316406,155.83999633789062,169.10000610351562,14794505,2025-06-16
2025-06-23,178.50999450683594,178.50999450683594,189.0,157.0500030517578,161.69000244140625,34346632,2025-06-23
2025-06-30,171.77000427246094,171.77000427246094,180.22999572753906,171.14999389648438,179.0,9128130,2025-06-30
2025-07-07,163.99000549316406,163.99000549316406,174.5,162.30999755859375,172.0,8223211,2025-07-07
2025-07-14,159.88999938964844,159.88999938964844,164.49000549316406,159.16000366210938,163.99000549316406,4457448,2025-07-14
