Date,Adj Close_JPPOWER.NS,Close_JPPOWER.NS,High_JPPOWER.NS,Low_JPPOWER.NS,Open_JPPOWER.NS,Volume_JPPOWER.NS,Date
2025-05-12,15.109999656677246,15.109999656677246,15.279999732971191,14.0,14.600000381469727,120351996,2025-05-12
2025-05-19,15.180000305175781,15.180000305175781,15.520000457763672,14.579999923706055,15.199999809265137,127811553,2025-05-19
2025-05-26,15.539999961853027,15.539999961853027,16.200000762939453,14.880000114440918,15.180000305175781,185655932,2025-05-26
2025-06-02,16.239999771118164,16.239999771118164,16.75,15.199999809265137,15.600000381469727,227547300,2025-06-02
2025-06-09,17.670000076293945,17.670000076293945,19.299999237060547,16.350000381469727,16.389999389648438,842362798,2025-06-09
2025-06-16,17.309999465942383,17.309999465942383,17.940000534057617,16.799999237060547,17.790000915527344,301022077,2025-06-16
2025-06-23,18.100000381469727,18.100000381469727,18.389999389648438,16.850000381469727,17.200000762939453,290126731,2025-06-23
2025-06-30,18.950000762939453,18.950000762939453,19.299999237060547,18.079999923706055,18.079999923706055,452023091,2025-06-30
2025-07-07,23.6299991607666,23.6299991607666,24.850000381469727,18.950000762939453,19.100000381469727,2899599319,2025-07-07
2025-07-14,24.510000228881836,24.510000228881836,27.700000762939453,23.079999923706055,24.200000762939453,1510140645,2025-07-14
