Date,Adj Close_ASTRAL.NS,Close_ASTRAL.NS,High_ASTRAL.NS,Low_ASTRAL.NS,Open_ASTRAL.NS,Volume_ASTRAL.NS,Date
2025-05-05,1273.4000244140625,1273.4000244140625,1344.0,1250.0,1316.0999755859375,1971646,2025-05-05
2025-05-12,1359.699951171875,1359.699951171875,1373.9000244140625,1296.699951171875,1302.699951171875,3005996,2025-05-12
2025-05-19,1456.699951171875,1456.699951171875,1470.0,1347.0999755859375,1371.5,10878654,2025-05-19
2025-05-26,1498.0999755859375,1498.0999755859375,1537.9000244140625,1453.699951171875,1469.0,7474742,2025-05-26
2025-06-02,1526.300048828125,1526.300048828125,1537.0,1482.4000244140625,1498.0999755859375,3237161,2025-06-02
2025-06-09,1528.0999755859375,1528.0999755859375,1551.9000244140625,1465.800048828125,1538.5,2396352,2025-06-09
2025-06-16,1558.5,1558.5,1590.9000244140625,1496.800048828125,1530.0,5439133,2025-06-16
2025-06-23,1500.4000244140625,1500.4000244140625,1543.0,1484.0,1534.0,4560484,2025-06-23
2025-06-30,1482.199951171875,1482.199951171875,1521.699951171875,1470.5999755859375,1510.0,3090774,2025-06-30
2025-07-07,1475.0999755859375,1475.0999755859375,1507.4000244140625,1465.0999755859375,1482.199951171875,3195777,2025-07-07
2025-07-14,1505.0,1505.0,1507.800048828125,1461.199951171875,1479.9000244140625,907981,2025-07-14
