Date,Adj Close_BSE.NS,Close_BSE.NS,High_BSE.NS,Low_BSE.NS,Open_BSE.NS,Volume_BSE.NS,Date
2025-03-31,1839.1500244140625,1839.1500244140625,1929.066650390625,1810.0,1826.5999755859375,53411832,2025-03-31
2025-04-07,1881.5833740234375,1881.5833740234375,1908.0,1659.449951171875,1666.683349609375,40482042,2025-04-07
2025-04-14,1977.0,1977.0,2013.3333740234375,1881.5833740234375,1881.5833740234375,22331643,2025-04-14
2025-04-21,2101.166748046875,2101.166748046875,2198.333251953125,1990.0,1993.6666259765625,54513618,2025-04-21
2025-04-28,2105.666748046875,2105.666748046875,2269.333251953125,2090.666748046875,2100.0,33902091,2025-04-28
2025-05-05,2190.666748046875,2190.666748046875,2298.0,2073.333251953125,2116.666748046875,73121436,2025-05-05
2025-05-12,2426.333251953125,2426.333251953125,2474.166748046875,2288.333251953125,2300.0,53004396,2025-05-12
2025-05-19,2448.0,2448.0,2529.333251953125,2298.333251953125,2438.333251953125,56580217,2025-05-19
2025-05-26,2674.0,2674.0,2690.0,2385.0,2480.0,45564876,2025-05-26
2025-06-02,2933.199951171875,2933.199951171875,2985.0,2647.0,2690.0,47943701,2025-06-02
2025-06-09,2711.199951171875,2711.199951171875,3030.0,2653.0,2970.0,42210323,2025-06-09
2025-06-16,2688.10009765625,2688.10009765625,2769.0,2500.0,2725.0,31841855,2025-06-16
2025-06-23,2775.60009765625,2775.60009765625,2865.60009765625,2648.0,2670.0,24791762,2025-06-23
2025-06-30,2635.199951171875,2635.199951171875,2825.89990234375,2613.10009765625,2788.89990234375,24821802,2025-06-30
2025-07-07,2371.10009765625,2371.10009765625,2680.0,2365.300048828125,2635.199951171875,41734934,2025-07-07
2025-07-14,2546.0,2546.0,2554.199951171875,2390.800048828125,2425.0,13356501,2025-07-14
