Date,Adj Close_GMMPFAUDLR.NS,Close_GMMPFAUDLR.NS,High_GMMPFAUDLR.NS,Low_GMMPFAUDLR.NS,Open_GMMPFAUDLR.NS,Volume_GMMPFAUDLR.NS,Date
2025-04-21,1087.199951171875,1087.199951171875,1125.0,1063.0,1124.9000244140625,210712,2025-04-21
2025-04-28,1017.0999755859375,1017.0999755859375,1094.9000244140625,1012.0,1072.0,156907,2025-04-28
2025-05-05,1027.9000244140625,1027.9000244140625,1045.0,992.0,1022.4000244140625,174335,2025-05-05
2025-05-12,1107.5,1107.5,1151.0,1036.0999755859375,1050.0,299406,2025-05-12
2025-05-19,1121.699951171875,1121.699951171875,1275.0,1101.0,1101.0,1404401,2025-05-19
2025-05-26,1132.4000244140625,1132.4000244140625,1163.0,1101.0,1130.0,222796,2025-05-26
2025-06-02,1129.199951171875,1129.199951171875,1145.0,1109.800048828125,1132.0,140410,2025-06-02
2025-06-09,1118.0999755859375,1118.0999755859375,1152.300048828125,1117.0,1129.199951171875,228085,2025-06-09
2025-06-16,1152.5999755859375,1152.5999755859375,1208.4000244140625,1103.300048828125,1116.0999755859375,752167,2025-06-16
2025-06-23,1190.5999755859375,1190.5999755859375,1220.0,1150.0,1150.0,425571,2025-06-23
2025-06-30,1271.800048828125,1271.800048828125,1280.5,1180.0,1196.5,417385,2025-06-30
2025-07-07,1293.5999755859375,1293.5999755859375,1318.0,1251.0,1271.4000244140625,276422,2025-07-07
2025-07-14,1335.5999755859375,1335.5999755859375,1344.4000244140625,1280.0,1293.5999755859375,117816,2025-07-14
