Date,Adj Close_PCJEWELLER.NS,Close_PCJEWELLER.NS,High_PCJEWELLER.NS,Low_PCJEWELLER.NS,Open_PCJEWELLER.NS,Volume_PCJEWELLER.NS,Date
2025-01-06,15.119999885559082,15.119999885559082,15.720000267028809,13.8100004196167,15.3100004196167,85229873,2025-01-06
2025-01-13,14.829999923706055,14.829999923706055,15.399999618530273,13.9399995803833,14.75,42439668,2025-01-13
2025-01-20,14.25,14.25,15.350000381469727,13.850000381469727,14.640000343322754,47326174,2025-01-20
2025-01-27,14.239999771118164,14.239999771118164,14.789999961853027,12.850000381469727,14.0,64867504,2025-01-27
2025-02-03,14.710000038146973,14.710000038146973,16.649999618530273,14.109999656677246,14.829999923706055,67530002,2025-02-03
2025-02-10,12.529999732971191,12.529999732971191,14.890000343322754,12.470000267028809,14.710000038146973,63176974,2025-02-10
2025-02-17,11.850000381469727,11.850000381469727,12.880000114440918,11.109999656677246,12.479999542236328,95322792,2025-02-17
2025-02-24,11.3100004196167,11.3100004196167,11.9399995803833,10.880000114440918,11.680000305175781,50491004,2025-02-24
2025-03-03,12.630000114440918,12.630000114440918,13.0600004196167,10.279999732971191,11.539999961853027,99212434,2025-03-03
2025-03-10,13.970000267028809,13.970000267028809,14.100000381469727,12.25,13.020000457763672,93901362,2025-03-10
2025-03-17,14.300000190734863,14.300000190734863,14.520000457763672,13.119999885559082,14.199999809265137,111157297,2025-03-17
2025-03-24,13.0600004196167,13.0600004196167,14.449999809265137,12.4399995803833,14.199999809265137,144569269,2025-03-24
2025-03-31,13.460000038146973,13.460000038146973,14.600000381469727,12.800000190734863,13.0600004196167,84934841,2025-03-31
2025-04-07,13.600000381469727,13.600000381469727,14.199999809265137,11.109999656677246,11.109999656677246,106923337,2025-04-07
2025-04-14,13.369999885559082,13.369999885559082,14.0,13.119999885559082,13.600000381469727,51926366,2025-04-14
2025-04-21,12.890000343322754,12.890000343322754,13.949999809265137,12.800000190734863,13.399999618530273,82501848,2025-04-21
2025-04-28,12.380000114440918,12.380000114440918,13.140000343322754,12.050000190734863,12.710000038146973,44963394,2025-04-28
2025-05-05,11.279999732971191,11.279999732971191,12.59000015258789,11.010000228881836,12.449999809265137,89869588,2025-05-05
2025-05-12,12.529999732971191,12.529999732971191,12.640000343322754,11.90999984741211,12.0,63711322,2025-05-12
2025-05-19,13.069999694824219,13.069999694824219,13.609999656677246,12.050000190734863,12.529999732971191,71933898,2025-05-19
2025-05-26,12.520000457763672,12.520000457763672,13.600000381469727,12.489999771118164,13.5,69693192,2025-05-26
2025-06-02,11.850000381469727,11.850000381469727,12.65999984741211,11.680000305175781,12.520000457763672,66349415,2025-06-02
2025-06-09,12.319999694824219,12.319999694824219,13.239999771118164,11.829999923706055,12.09000015258789,143230014,2025-06-09
2025-06-16,12.119999885559082,12.119999885559082,12.5,11.899999618530273,12.380000114440918,55955107,2025-06-16
2025-06-23,12.380000114440918,12.380000114440918,12.640000343322754,11.989999771118164,12.069999694824219,45547674,2025-06-23
2025-06-30,16.690000534057617,16.690000534057617,16.81999969482422,12.210000038146973,12.390000343322754,658010929,2025-06-30
2025-07-07,17.350000381469727,17.350000381469727,19.649999618530273,16.829999923706055,17.399999618530273,1198510661,2025-07-07
2025-07-14,17.350000381469727,17.350000381469727,17.979999542236328,16.56999969482422,17.540000915527344,125791478,2025-07-14
