Date,Adj Close_RAJMET.NS,Close_RAJMET.NS,High_RAJMET.NS,Low_RAJMET.NS,Open_RAJMET.NS,Volume_RAJMET.NS,Date
2025-03-24,4.130000114440918,4.130000114440918,4.699999809265137,4.079999923706055,4.590000152587891,12189337,2025-03-24
2025-03-31,4.960000038146973,4.960000038146973,4.960000038146973,3.9800000190734863,4.130000114440918,6519793,2025-03-31
2025-04-07,5.050000190734863,5.050000190734863,5.059999942779541,4.480000019073486,4.900000095367432,1994968,2025-04-07
2025-04-14,5.829999923706055,5.829999923706055,5.829999923706055,5.150000095367432,5.230000019073486,1211851,2025-04-14
2025-04-21,5.360000133514404,5.360000133514404,5.829999923706055,5.360000133514404,5.829999923706055,1217963,2025-04-21
2025-04-28,4.920000076293945,4.920000076293945,5.25,4.920000076293945,5.25,300111,2025-04-28
2025-05-05,4.420000076293945,4.420000076293945,4.820000171661377,4.420000076293945,4.820000171661377,706898,2025-05-05
2025-05-12,4.860000133514404,4.860000133514404,4.860000133514404,4.429999828338623,4.5,714837,2025-05-12
2025-05-19,5.340000152587891,5.340000152587891,5.340000152587891,4.949999809265137,4.949999809265137,990171,2025-05-19
2025-05-26,6.789999961853027,6.789999961853027,6.789999961853027,5.360000133514404,5.440000057220459,4695377,2025-05-26
2025-06-02,5.75,5.75,7.119999885559082,5.75,7.119999885559082,2411720,2025-06-02
2025-06-09,5.5,5.5,5.739999771118164,5.5,5.630000114440918,2046314,2025-06-09
2025-06-16,4.949999809265137,4.949999809265137,5.480000019073486,4.949999809265137,5.389999866485596,1170412,2025-06-16
2025-06-23,4.840000152587891,4.840000152587891,4.989999771118164,4.650000095367432,4.849999904632568,9297389,2025-06-23
2025-06-30,4.849999904632568,4.849999904632568,4.880000114440918,4.739999771118164,4.739999771118164,2448830,2025-06-30
2025-07-07,5.079999923706055,5.079999923706055,5.159999847412109,4.820000171661377,4.940000057220459,3258878,2025-07-07
2025-07-14,5.010000228881836,5.010000228881836,5.329999923706055,4.980000019073486,5.079999923706055,2601366,2025-07-14
