Date,Adj Close_VIKASLIFE.NS,Close_VIKASLIFE.NS,High_VIKASLIFE.NS,Low_VIKASLIFE.NS,Open_VIKASLIFE.NS,Volume_VIKASLIFE.NS,Date
2025-03-31,2.8499999046325684,2.8499999046325684,2.9800000190734863,2.6600000858306885,2.680000066757202,28531620,2025-03-31
2025-04-07,2.799999952316284,2.799999952316284,2.9200000762939453,2.619999885559082,2.7200000286102295,14762786,2025-04-07
2025-04-14,2.5899999141693115,2.5899999141693115,2.880000114440918,2.369999885559082,2.799999952316284,67492094,2025-04-14
2025-04-21,2.549999952316284,2.549999952316284,2.7200000286102295,2.5299999713897705,2.6500000953674316,32876773,2025-04-21
2025-04-28,2.5199999809265137,2.5199999809265137,2.630000114440918,2.509999990463257,2.559999942779541,13600368,2025-04-28
2025-05-05,2.2899999618530273,2.2899999618530273,2.549999952316284,2.2799999713897705,2.5299999713897705,28318871,2025-05-05
2025-05-12,2.759999990463257,2.759999990463257,2.799999952316284,2.359999895095825,2.359999895095825,33313460,2025-05-12
2025-05-19,2.7100000381469727,2.7100000381469727,2.8499999046325684,2.6500000953674316,2.8499999046325684,26688251,2025-05-19
2025-05-26,2.8499999046325684,2.8499999046325684,3.1600000858306885,2.700000047683716,2.759999990463257,49163663,2025-05-26
2025-06-02,2.5399999618530273,2.5399999618530273,2.940000057220459,2.440000057220459,2.8499999046325684,79642875,2025-06-02
2025-06-09,2.609999895095825,2.609999895095825,2.8399999141693115,2.549999952316284,2.559999942779541,55963906,2025-06-09
2025-06-16,2.5299999713897705,2.5299999713897705,2.6600000858306885,2.490000009536743,2.6500000953674316,28567414,2025-06-16
2025-06-23,2.5899999141693115,2.5899999141693115,2.630000114440918,2.4800000190734863,2.5299999713897705,25098020,2025-06-23
2025-06-30,2.5899999141693115,2.5899999141693115,2.640000104904175,2.5299999713897705,2.609999895095825,22707495,2025-06-30
2025-07-07,2.509999990463257,2.509999990463257,2.609999895095825,2.4700000286102295,2.5799999237060547,20387167,2025-07-07
2025-07-14,2.559999942779541,2.559999942779541,2.609999895095825,2.490000009536743,2.5199999809265137,11489174,2025-07-14
