Date,Adj Close_GVPTECH.NS,Close_GVPTECH.NS,High_GVPTECH.NS,Low_GVPTECH.NS,Open_GVPTECH.NS,Volume_GVPTECH.NS,Date
2025-04-21,9.987458229064941,10.130000114440918,10.5,9.949999809265137,10.479999542236328,176653,2025-04-21
2025-04-28,9.839568138122559,9.979999542236328,10.4399995803833,9.699999809265137,10.020000457763672,45859,2025-04-28
2025-05-05,8.981810569763184,9.109999656677246,10.300000190734863,8.65999984741211,10.109999656677246,145166,2025-05-05
2025-05-12,9.602945327758789,9.739999771118164,10.100000381469727,9.180000305175781,9.390000343322754,277983,2025-05-12
2025-05-19,9.800130844116211,9.9399995803833,10.5,9.5,9.680000305175781,147232,2025-05-19
2025-05-26,9.79027271270752,9.930000305175781,10.739999771118164,9.600000381469727,10.0,355070,2025-05-26
2025-06-02,9.79027271270752,9.930000305175781,10.649999618530273,9.850000381469727,10.130000114440918,187940,2025-06-02
2025-06-09,9.829710006713867,9.970000267028809,10.140000343322754,9.75,10.140000343322754,176093,2025-06-09
2025-06-16,9.908583641052246,10.050000190734863,10.4399995803833,9.5,10.0,134140,2025-06-16
2025-06-23,10.897565841674805,11.053096771240234,11.053096771240234,9.24548625946045,9.927043914794922,549903,2025-06-23
2025-06-30,11.03254222869873,11.1899995803833,12.0,9.949999809265137,11.75,2059001,2025-06-30
2025-07-07,10.707185745239258,10.859999656677246,11.5600004196167,10.319999694824219,11.180000305175781,556277,2025-07-07
2025-07-14,10.630000114440918,10.630000114440918,11.279999732971191,10.449999809265137,10.859999656677246,255348,2025-07-14
