Date,Adj Close_PRECWIRE.NS,Close_PRECWIRE.NS,High_PRECWIRE.NS,Low_PRECWIRE.NS,Open_PRECWIRE.NS,Volume_PRECWIRE.NS,Date
2025-05-05,131.89999389648438,131.89999389648438,140.82000732421875,129.50999450683594,136.5,896599,2025-05-05
2025-05-12,165.8300018310547,165.8300018310547,167.89999389648438,136.41000366210938,139.0,2071354,2025-05-12
2025-05-19,179.77000427246094,179.77000427246094,188.3000030517578,170.10000610351562,172.10000610351562,5575121,2025-05-19
2025-05-26,181.72999572753906,181.72999572753906,188.0,176.9499969482422,179.77000427246094,1144936,2025-05-26
2025-06-02,186.8699951171875,186.8699951171875,191.97000122070312,176.30999755859375,184.0,2041333,2025-06-02
2025-06-09,182.89999389648438,182.89999389648438,196.39999389648438,177.14999389648438,190.0,1956428,2025-06-09
2025-06-16,176.82000732421875,176.82000732421875,183.9499969482422,171.55999755859375,183.0,774760,2025-06-16
2025-06-23,183.3300018310547,183.3300018310547,189.99000549316406,173.6999969482422,174.10000610351562,1243875,2025-06-23
2025-06-30,186.6699981689453,186.6699981689453,193.0,181.5500030517578,185.88999938964844,1012042,2025-06-30
2025-07-07,189.25999450683594,189.25999450683594,191.3800048828125,179.66000366210938,188.72000122070312,751859,2025-07-07
2025-07-14,195.19000244140625,195.19000244140625,200.0,188.0500030517578,188.0500030517578,1587759,2025-07-14
