Date,Adj Close_ASIANTILES.NS,Close_ASIANTILES.NS,High_ASIANTILES.NS,Low_ASIANTILES.NS,Open_ASIANTILES.NS,Volume_ASIANTILES.NS,Date
2025-05-05,42.0099983215332,42.0099983215332,45.290000915527344,41.25,44.13999938964844,1563795,2025-05-05
2025-05-12,49.29999923706055,49.29999923706055,50.47999954223633,43.709999084472656,43.709999084472656,2918960,2025-05-12
2025-05-19,49.439998626708984,49.439998626708984,51.5099983215332,48.400001525878906,49.5,2663411,2025-05-19
2025-05-26,60.130001068115234,60.130001068115234,61.77000045776367,49.15999984741211,50.0,10460337,2025-05-26
2025-06-02,59.0099983215332,59.0099983215332,61.59000015258789,56.970001220703125,60.650001525878906,4008932,2025-06-02
2025-06-09,66.62000274658203,66.62000274658203,67.98999786376953,58.5,59.290000915527344,11944225,2025-06-09
2025-06-16,65.61000061035156,65.61000061035156,70.6500015258789,63.84000015258789,66.98999786376953,11611697,2025-06-16
2025-06-23,64.16999816894531,64.16999816894531,67.44000244140625,63.0,64.8499984741211,1690723,2025-06-23
2025-06-30,63.90999984741211,63.90999984741211,65.80000305175781,62.150001525878906,64.16999816894531,974528,2025-06-30
2025-07-07,64.4800033569336,64.4800033569336,64.98999786376953,61.2599983215332,64.9800033569336,951265,2025-07-07
2025-07-14,63.59000015258789,63.59000015258789,65.9000015258789,62.7599983215332,64.47000122070312,310388,2025-07-14
