Date,Adj Close_GANGAFORGE.NS,Close_GANGAFORGE.NS,High_GANGAFORGE.NS,Low_GANGAFORGE.NS,Open_GANGAFORGE.NS,Volume_GANGAFORGE.NS,Date
2025-04-21,4.71999979019165,4.71999979019165,5.400000095367432,4.659999847412109,4.909999847412109,3832432,2025-04-21
2025-04-28,5.289999961853027,5.289999961853027,5.550000190734863,4.690000057220459,4.690000057220459,4692904,2025-04-28
2025-05-05,4.820000171661377,4.820000171661377,5.289999961853027,4.610000133514404,5.199999809265137,4023810,2025-05-05
2025-05-12,5.099999904632568,5.099999904632568,5.25,4.920000076293945,4.96999979019165,1992490,2025-05-12
2025-05-19,4.570000171661377,4.570000171661377,5.21999979019165,4.340000152587891,5.21999979019165,11766071,2025-05-19
2025-05-26,4.369999885559082,4.369999885559082,4.690000057220459,4.300000190734863,4.659999847412109,9427558,2025-05-26
2025-06-02,4.289999961853027,4.289999961853027,4.440000057220459,4.139999866485596,4.369999885559082,1909088,2025-06-02
2025-06-09,4.340000152587891,4.340000152587891,4.539999961853027,4.099999904632568,4.389999866485596,2674635,2025-06-09
2025-06-16,4.110000133514404,4.110000133514404,4.340000152587891,4.0,4.340000152587891,2119343,2025-06-16
2025-06-23,4.010000228881836,4.010000228881836,4.130000114440918,3.950000047683716,4.110000133514404,1889642,2025-06-23
2025-06-30,3.7699999809265137,3.7699999809265137,4.090000152587891,3.440000057220459,4.090000152587891,7902568,2025-06-30
2025-07-07,3.7200000286102295,3.7200000286102295,3.9200000762939453,3.680000066757202,3.859999895095825,1347476,2025-07-07
2025-07-14,3.740000009536743,3.740000009536743,3.8399999141693115,3.609999895095825,3.7799999713897705,688240,2025-07-14
