Date,Adj Close_KAMDHENU.NS,Close_KAMDHENU.NS,High_KAMDHENU.NS,Low_KAMDHENU.NS,Open_KAMDHENU.NS,Volume_KAMDHENU.NS,Date
2025-02-24,29.829999923706055,29.829999923706055,32.68000030517578,29.15999984741211,32.380001068115234,4847265,2025-02-24
2025-03-03,35.209999084472656,35.209999084472656,36.599998474121094,27.360000610351562,30.049999237060547,10720793,2025-03-03
2025-03-10,31.520000457763672,31.520000457763672,36.349998474121094,30.200000762939453,35.150001525878906,5735011,2025-03-10
2025-03-17,33.439998626708984,33.439998626708984,33.95000076293945,30.399999618530273,31.350000381469727,9208996,2025-03-17
2025-03-24,29.540000915527344,29.540000915527344,34.5,29.200000762939453,33.439998626708984,21329854,2025-03-24
2025-03-31,29.100000381469727,29.100000381469727,30.799999237060547,28.0,29.540000915527344,10572759,2025-03-31
2025-04-07,26.459999084472656,26.459999084472656,27.989999771118164,25.100000381469727,27.5,14640625,2025-04-07
2025-04-14,26.469999313354492,26.469999313354492,29.209999084472656,26.0,26.459999084472656,10396087,2025-04-14
2025-04-21,26.969999313354492,26.969999313354492,29.270000457763672,26.079999923706055,26.850000381469727,9438604,2025-04-21
2025-04-28,26.84000015258789,26.84000015258789,28.899999618530273,26.600000381469727,26.850000381469727,11990992,2025-04-28
2025-05-05,25.8700008392334,25.8700008392334,29.65999984741211,25.149999618530273,26.950000762939453,18224394,2025-05-05
2025-05-12,28.959999084472656,28.959999084472656,29.239999771118164,26.0,27.200000762939453,8273685,2025-05-12
2025-05-19,28.520000457763672,28.520000457763672,30.579999923706055,28.200000762939453,29.299999237060547,6691939,2025-05-19
2025-05-26,33.9900016784668,33.9900016784668,34.83000183105469,28.56999969482422,28.950000762939453,50450374,2025-05-26
2025-06-02,33.2400016784668,33.2400016784668,34.650001525878906,32.099998474121094,33.779998779296875,12041208,2025-06-02
2025-06-09,32.45000076293945,32.45000076293945,35.95000076293945,30.219999313354492,33.439998626708984,14668278,2025-06-09
2025-06-16,31.0,31.0,34.4900016784668,29.829999923706055,32.689998626708984,20097193,2025-06-16
2025-06-23,31.229999542236328,31.229999542236328,32.08000183105469,29.260000228881836,30.549999237060547,9774882,2025-06-23
2025-06-30,31.049999237060547,31.049999237060547,34.75,30.549999237060547,31.510000228881836,43637679,2025-06-30
2025-07-07,30.149999618530273,30.149999618530273,31.190000534057617,29.719999313354492,31.0,7774717,2025-07-07
2025-07-14,30.479999542236328,30.479999542236328,30.649999618530273,29.65999984741211,30.06999969482422,1941965,2025-07-14
