Date,Adj Close_IRISDOREME.NS,Close_IRISDOREME.NS,High_IRISDOREME.NS,Low_IRISDOREME.NS,Open_IRISDOREME.NS,Volume_IRISDOREME.NS,Date
2025-03-03,49.197086334228516,49.197086334228516,50.64996337890625,42.162105560302734,44.370094299316406,588850,2025-03-03
2025-03-10,46.790000915527344,46.790000915527344,57.06365203857422,46.31999969482422,50.64996337890625,1173908,2025-03-10
2025-03-17,44.70000076293945,44.70000076293945,47.27000045776367,43.150001525878906,47.099998474121094,759601,2025-03-17
2025-03-24,43.65999984741211,43.65999984741211,46.45000076293945,41.459999084472656,45.0,864650,2025-03-24
2025-03-31,44.90999984741211,44.90999984741211,48.75,43.65999984741211,43.65999984741211,325931,2025-03-31
2025-04-07,47.5,47.5,49.68000030517578,42.0,43.0,1507587,2025-04-07
2025-04-14,46.459999084472656,46.459999084472656,48.650001525878906,44.900001525878906,47.5,299410,2025-04-14
2025-04-21,45.84000015258789,45.84000015258789,48.900001525878906,44.470001220703125,46.650001525878906,1658813,2025-04-21
2025-04-28,52.900001525878906,52.900001525878906,54.68000030517578,44.900001525878906,47.9900016784668,2718010,2025-04-28
2025-05-05,55.470001220703125,55.470001220703125,58.0,47.529998779296875,47.529998779296875,1441601,2025-05-05
2025-05-12,58.369998931884766,58.369998931884766,62.5099983215332,56.0,56.29999923706055,1767448,2025-05-12
2025-05-19,58.81999969482422,58.81999969482422,60.599998474121094,55.36000061035156,58.900001525878906,1301101,2025-05-19
2025-05-26,60.400001525878906,60.400001525878906,61.41999816894531,58.459999084472656,59.04999923706055,974398,2025-05-26
2025-06-02,60.18000030517578,60.18000030517578,61.7400016784668,59.0099983215332,60.970001220703125,748020,2025-06-02
2025-06-09,59.709999084472656,59.709999084472656,62.0,56.66999816894531,60.029998779296875,1038369,2025-06-09
2025-06-16,61.47999954223633,61.47999954223633,62.38999938964844,57.119998931884766,59.5,1010381,2025-06-16
2025-06-23,63.040000915527344,63.040000915527344,65.9000015258789,60.66999816894531,61.95000076293945,1112273,2025-06-23
2025-06-30,35.08000183105469,35.08000183105469,66.52999877929688,31.790000915527344,64.0,2271259,2025-06-30
2025-07-07,31.889999389648438,31.889999389648438,35.0,31.5,35.0,323353,2025-07-07
2025-07-14,32.349998474121094,32.349998474121094,32.900001525878906,31.219999313354492,32.5,91366,2025-07-14
