Date,Adj Close_LATTEYS.NS,Close_LATTEYS.NS,High_LATTEYS.NS,Low_LATTEYS.NS,Open_LATTEYS.NS,Volume_LATTEYS.NS,Date
2025-04-28,22.34000015258789,22.34000015258789,25.200000762939453,22.09000015258789,22.09000015258789,386043,2025-04-28
2025-05-05,20.170000076293945,20.170000076293945,21.889999389648438,20.170000076293945,21.889999389648438,35879,2025-05-05
2025-05-12,19.68000030517578,19.68000030517578,20.940000534057617,19.68000030517578,20.56999969482422,257016,2025-05-12
2025-05-19,21.700000762939453,21.700000762939453,21.700000762939453,19.68000030517578,20.06999969482422,148891,2025-05-19
2025-05-26,23.010000228881836,23.010000228881836,23.489999771118164,22.1299991607666,22.1299991607666,179388,2025-05-26
2025-06-02,22.5,22.5,22.540000915527344,21.190000534057617,22.540000915527344,173610,2025-06-02
2025-06-09,20.579999923706055,20.579999923706055,23.6200008392334,20.200000762939453,23.6200008392334,662562,2025-06-09
2025-06-16,21.90999984741211,21.90999984741211,23.700000762939453,19.799999237060547,20.950000762939453,297920,2025-06-16
2025-06-23,21.3700008392334,21.3700008392334,23.3799991607666,20.899999618530273,21.100000381469727,593903,2025-06-23
2025-06-30,24.93000030517578,24.93000030517578,26.639999389648438,21.799999237060547,22.389999389648438,948916,2025-06-30
2025-07-07,23.56999969482422,23.56999969482422,25.0,22.5,25.0,476246,2025-07-07
2025-07-14,23.790000915527344,23.790000915527344,23.790000915527344,22.579999923706055,23.549999237060547,158504,2025-07-14
