Date,Adj Close_ONEPOINT.NS,Close_ONEPOINT.NS,High_ONEPOINT.NS,Low_ONEPOINT.NS,Open_ONEPOINT.NS,Volume_ONEPOINT.NS,Date
2025-04-28,57.47999954223633,57.47999954223633,65.0,57.29999923706055,60.900001525878906,5402586,2025-04-28
2025-05-05,51.70000076293945,51.70000076293945,60.5,51.25,59.38999938964844,5541588,2025-05-05
2025-05-12,63.25,63.25,64.23999786376953,54.0099983215332,54.900001525878906,23927519,2025-05-12
2025-05-19,65.08000183105469,65.08000183105469,69.98999786376953,61.650001525878906,63.5,26860156,2025-05-19
2025-05-26,63.029998779296875,63.029998779296875,66.30000305175781,61.29999923706055,64.69000244140625,13971087,2025-05-26
2025-06-02,67.44000244140625,67.44000244140625,68.0,62.099998474121094,62.099998474121094,22985691,2025-06-02
2025-06-09,52.970001220703125,52.970001220703125,68.94999694824219,51.900001525878906,68.0,38180357,2025-06-09
2025-06-16,53.439998626708984,53.439998626708984,53.75,47.54999923706055,53.25,12412942,2025-06-16
2025-06-23,51.56999969482422,51.56999969482422,53.54999923706055,50.11000061035156,53.0,1829871,2025-06-23
2025-06-30,49.72999954223633,49.72999954223633,52.4900016784668,49.0,51.5,2035370,2025-06-30
2025-07-07,49.4900016784668,49.4900016784668,50.599998474121094,49.0,49.72999954223633,885130,2025-07-07
2025-07-14,50.79999923706055,50.79999923706055,51.29999923706055,48.5,49.83000183105469,3338667,2025-07-14
