Date,Adj Close_PATINTLOG.NS,Close_PATINTLOG.NS,High_PATINTLOG.NS,Low_PATINTLOG.NS,Open_PATINTLOG.NS,Volume_PATINTLOG.NS,Date
2025-05-05,14.119999885559082,14.119999885559082,15.220000267028809,13.8100004196167,15.0,372614,2025-05-05
2025-05-12,16.670000076293945,16.670000076293945,16.989999771118164,14.600000381469727,14.600000381469727,816715,2025-05-12
2025-05-19,15.979999542236328,15.979999542236328,17.399999618530273,15.710000038146973,17.0,677302,2025-05-19
2025-05-26,15.770000457763672,15.770000457763672,17.5,15.510000228881836,16.299999237060547,494190,2025-05-26
2025-06-02,15.449999809265137,15.449999809265137,16.209999084472656,15.399999618530273,15.760000228881836,528710,2025-06-02
2025-06-09,15.8100004196167,15.8100004196167,16.700000762939453,14.550000190734863,15.449999809265137,1213631,2025-06-09
2025-06-16,14.859999656677246,14.859999656677246,16.299999237060547,14.489999771118164,15.989999771118164,647666,2025-06-16
2025-06-23,15.539999961853027,15.539999961853027,15.800000190734863,14.550000190734863,15.100000381469727,485134,2025-06-23
2025-06-30,18.1200008392334,18.1200008392334,18.360000610351562,15.5600004196167,15.979999542236328,3438018,2025-06-30
2025-07-07,17.399999618530273,17.399999618530273,18.40999984741211,17.350000381469727,18.40999984741211,604612,2025-07-07
2025-07-14,17.760000228881836,17.760000228881836,17.920000076293945,17.0,17.68000030517578,181367,2025-07-14
