Date,Adj Close_MOTHERSON.NS,Close_MOTHERSON.NS,High_MOTHERSON.NS,Low_MOTHERSON.NS,Open_MOTHERSON.NS,Volume_MOTHERSON.NS,Date
2025-03-31,118.65286254882812,118.93000030517578,132.8300018310547,117.88999938964844,130.9600067138672,78822887,2025-03-31
2025-04-07,117.95449829101562,118.2300033569336,121.48999786376953,107.25,110.01000213623047,93154787,2025-04-07
2025-04-14,129.36782836914062,129.6699981689453,130.0500030517578,118.2300033569336,118.2300033569336,77323082,2025-04-14
2025-04-21,133.39842224121094,133.7100067138672,138.33999633789062,128.88999938964844,131.0,84497445,2025-04-21
2025-04-28,131.82211303710938,132.1300048828125,139.47999572753906,131.39999389648438,133.00999450683594,63669664,2025-04-28
2025-05-05,137.518798828125,137.83999633789062,147.3000030517578,130.6199951171875,132.5500030517578,110954843,2025-05-05
2025-05-12,146.69735717773438,147.0399932861328,147.35000610351562,139.10000610351562,143.5,65474765,2025-05-12
2025-05-19,147.88458251953125,148.22999572753906,149.99000549316406,145.25,147.75,57515497,2025-05-19
2025-05-26,152.76318359375,153.1199951171875,158.66000366210938,147.0399932861328,148.25,139198328,2025-05-26
2025-06-02,157.12301635742188,157.49000549316406,158.47000122070312,149.91000366210938,153.89999389648438,62951069,2025-06-02
2025-06-09,153.65110778808594,154.00999450683594,162.25,150.0,158.1999969482422,50225756,2025-06-09
2025-06-16,149.84999084472656,150.1999969482422,154.3699951171875,146.27000427246094,153.47000122070312,57707928,2025-06-16
2025-06-23,153.77084350585938,154.1300048828125,156.49000549316406,145.17999267578125,147.5,72368295,2025-06-23
2025-06-30,153.89999389648438,153.89999389648438,156.1999969482422,151.0500030517578,155.1999969482422,32056565,2025-06-30
2025-07-07,150.75,150.75,156.0,150.0,153.5,43803592,2025-07-07
2025-07-14,156.00999450683594,156.00999450683594,158.9199981689453,150.8000030517578,151.8000030517578,29237001,2025-07-14
