Date,Adj Close_VARDMNPOLY.NS,Close_VARDMNPOLY.NS,High_VARDMNPOLY.NS,Low_VARDMNPOLY.NS,Open_VARDMNPOLY.NS,Volume_VARDMNPOLY.NS,Date
2025-01-27,12.59000015258789,12.59000015258789,13.100000381469727,11.420000076293945,13.100000381469727,653558,2025-01-27
2025-02-03,13.329999923706055,13.329999923706055,13.449999809265137,12.199999809265137,12.59000015258789,1128990,2025-02-03
2025-02-10,11.930000305175781,11.930000305175781,13.399999618530273,11.930000305175781,13.300000190734863,1062110,2025-02-10
2025-02-17,11.619999885559082,11.619999885559082,12.289999961853027,10.220000267028809,12.0,575826,2025-02-17
2025-02-24,10.239999771118164,10.239999771118164,11.739999771118164,10.239999771118164,11.550000190734863,443708,2025-02-24
2025-03-03,9.619999885559082,9.619999885559082,10.430000305175781,9.1899995803833,10.239999771118164,1029254,2025-03-03
2025-03-10,9.34000015258789,9.34000015258789,10.479999542236328,9.170000076293945,9.960000038146973,549484,2025-03-10
2025-03-17,9.779999732971191,9.779999732971191,10.199999809265137,8.869999885559082,9.5,748140,2025-03-17
2025-03-24,8.609999656677246,8.609999656677246,10.390000343322754,8.3100004196167,9.989999771118164,2855279,2025-03-24
2025-03-31,10.15999984741211,10.15999984741211,10.329999923706055,8.319999694824219,8.609999656677246,1589371,2025-03-31
2025-04-07,10.170000076293945,10.170000076293945,11.130000114440918,9.220000267028809,9.600000381469727,837286,2025-04-07
2025-04-14,12.079999923706055,12.079999923706055,12.539999961853027,10.899999618530273,11.180000305175781,3881478,2025-04-14
2025-04-21,12.100000381469727,12.100000381469727,13.319999694824219,12.09000015258789,12.100000381469727,5263602,2025-04-21
2025-04-28,11.199999809265137,11.199999809265137,12.270000457763672,10.670000076293945,12.050000190734863,1097953,2025-04-28
2025-05-05,10.739999771118164,10.739999771118164,12.239999771118164,10.739999771118164,11.5,6380435,2025-05-05
2025-05-12,13.020000457763672,13.020000457763672,13.020000457763672,10.899999618530273,11.140000343322754,2913398,2025-05-12
2025-05-19,12.729999542236328,12.729999542236328,13.739999771118164,12.399999618530273,13.109999656677246,4546398,2025-05-19
2025-05-26,12.850000381469727,12.850000381469727,13.399999618530273,12.3100004196167,12.819999694824219,1796220,2025-05-26
2025-06-02,11.970000267028809,11.970000267028809,12.779999732971191,11.239999771118164,12.449999809265137,1566183,2025-06-02
2025-06-09,11.579999923706055,11.579999923706055,13.0,11.109999656677246,12.140000343322754,1234682,2025-06-09
2025-06-16,11.4399995803833,11.4399995803833,12.130000114440918,11.100000381469727,11.579999923706055,1181645,2025-06-16
2025-06-23,12.170000076293945,12.170000076293945,12.449999809265137,11.010000228881836,11.010000228881836,11123379,2025-06-23
2025-06-30,11.960000038146973,11.960000038146973,12.359999656677246,11.8100004196167,12.350000381469727,2269491,2025-06-30
2025-07-07,11.170000076293945,11.170000076293945,12.100000381469727,11.100000381469727,12.100000381469727,1905955,2025-07-07
2025-07-14,11.390000343322754,11.390000343322754,11.600000381469727,11.020000457763672,11.380000114440918,653146,2025-07-14
